Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,66.099998,66.5,65.900002,66.129997,57.199726,1126100
2012-09-05,66.389999,66.489998,65.529999,65.739998,56.862396,1571600
2012-09-06,66.010002,66.809998,65.790001,66.790001,57.770603,913700
2012-09-07,66.919998,66.970001,66.279999,66.610001,57.614925,794100
2012-09-10,66.940002,66.940002,66.57,66.57,57.580307,1014500
2012-09-11,66.57,66.830002,66.449997,66.589996,57.59761,897500
2012-09-12,66.639999,66.660004,66.150002,66.290001,57.338131,778500
2012-09-13,66.230003,67.220001,66.139999,67.220001,58.142544,924700
2012-09-14,67.160004,67.209999,65.559998,65.790001,56.905651,3235600
2012-09-17,65.550003,65.970001,65.32,65.449997,56.611565,4183100
2012-09-18,65.449997,65.449997,64.610001,64.68,55.945545,1511700
2012-09-19,64.699997,65.0,64.459999,64.730003,55.988796,1012700
2012-09-20,64.529999,64.940002,64.5,64.790001,56.040691,1024700
2012-09-21,64.959999,64.959999,64.059998,64.540001,55.824455,2843600
2012-09-24,64.410004,65.120003,64.32,65.010002,56.230984,1359000
2012-09-25,65.139999,65.419998,64.699997,65.019997,56.239639,1690100
2012-09-26,64.68,65.110001,64.089996,64.139999,55.99519,1212000
2012-09-27,64.349998,64.610001,64.040001,64.059998,55.925343,1198600
2012-09-28,64.0,64.610001,63.869999,64.489998,56.300735,1072900
2012-10-01,64.669998,65.099998,64.550003,64.639999,56.431698,1121000
2012-10-02,64.709999,65.18,64.470001,65.110001,56.842007,1158800
2012-10-03,65.260002,66.150002,65.129997,66.059998,57.671371,1232600
2012-10-04,66.440002,66.870003,66.260002,66.389999,57.959473,1169700
2012-10-05,66.639999,67.269997,66.489998,66.68,58.212654,995100
2012-10-08,66.589996,66.970001,66.519997,66.910004,58.413456,657600
2012-10-09,66.830002,67.279999,66.699997,66.739998,58.265022,999200
2012-10-10,66.93,67.190002,66.699997,66.760002,58.282486,997900
2012-10-11,67.059998,67.279999,66.790001,67.010002,58.500744,738800
2012-10-12,67.239998,67.269997,66.620003,66.879997,58.387249,969700
2012-10-15,66.910004,67.610001,66.620003,67.540001,58.963451,826000
2012-10-16,67.75,68.160004,67.57,67.879997,59.26025,1087900
2012-10-17,68.099998,68.5,67.93,68.360001,59.679306,688300
2012-10-18,68.230003,68.480003,68.110001,68.349998,59.670578,742600
2012-10-19,68.360001,68.629997,67.650002,67.779999,59.172958,693900
2012-10-22,67.540001,68.120003,67.260002,68.089996,59.443596,925200
2012-10-23,67.709999,67.93,67.110001,67.760002,59.155495,785600
2012-10-24,67.849998,68.040001,67.419998,67.660004,59.068211,714100
2012-10-25,67.910004,68.660004,67.830002,68.650002,59.932495,1116100
2012-10-26,68.650002,69.279999,68.629997,68.980003,60.220585,1306800
2012-10-31,69.059998,70.0,68.93,69.75,60.892799,1169500
2012-11-01,69.169998,69.260002,68.599998,68.989998,60.229317,1204800
2012-11-02,69.309998,69.739998,69.040001,69.129997,60.351528,1798300
2012-11-05,68.93,68.989998,68.150002,68.239998,59.574551,852600
2012-11-06,68.449997,69.860001,68.110001,68.760002,60.028534,1198300
2012-11-07,68.389999,68.389999,66.57,67.0,58.492012,1179600
2012-11-08,66.959999,67.339996,66.059998,66.059998,57.671371,1066500
2012-11-09,65.800003,66.199997,65.529999,65.790001,57.435658,771000
2012-11-12,65.779999,66.080002,65.459999,65.769997,57.418194,597100
2012-11-13,65.459999,66.5,65.389999,66.190002,57.78487,806000
2012-11-14,66.169998,66.290001,65.419998,65.699997,57.35709,1297300
2012-11-15,65.760002,66.099998,65.0,65.190002,56.911865,1084500
2012-11-16,64.959999,66.400002,64.959999,66.080002,57.688835,955400
2012-11-19,66.32,66.43,65.57,65.910004,57.540417,745300
2012-11-20,66.019997,66.57,65.769997,66.57,58.116619,1422300
2012-11-21,66.690002,66.720001,65.440002,66.300003,57.880905,946500
2012-11-23,66.5,66.550003,65.769997,66.050003,57.662643,450300
2012-11-26,65.739998,66.889999,65.739998,66.779999,58.299942,715500
2012-11-27,66.529999,67.349998,66.529999,66.610001,58.151527,887000
2012-11-28,66.57,67.529999,66.269997,67.480003,58.911072,1116400
2012-11-29,67.610001,67.870003,67.209999,67.779999,59.172958,598500
2012-11-30,67.660004,68.459999,67.639999,68.419998,59.731697,1218700
2012-12-03,68.410004,69.080002,68.040001,68.660004,59.941227,1624200
2012-12-04,68.75,68.790001,68.160004,68.239998,59.574551,978000
2012-12-05,68.419998,71.129997,68.120003,70.300003,61.372967,2037500
2012-12-06,70.43,71.57,70.260002,71.5,62.420586,1751700
2012-12-07,71.620003,71.800003,70.919998,71.339996,62.280888,1614300
2012-12-10,71.220001,71.709999,70.93,71.220001,62.176155,877200
2012-12-11,71.25,71.849998,71.160004,71.529999,62.44677,1179000
2012-12-12,71.43,72.010002,71.269997,71.360001,62.298344,1320300
2012-12-13,71.459999,71.730003,71.07,71.440002,62.368195,915700
2012-12-14,71.480003,71.870003,71.360001,71.5,62.420586,956400
2012-12-17,71.57,72.790001,71.510002,72.739998,63.503105,1184700
2012-12-18,72.620003,72.870003,72.260002,72.650002,63.424561,1527900
2012-12-19,72.529999,72.709999,72.139999,72.260002,63.084072,831100
2012-12-20,71.989998,72.389999,71.730003,71.949997,62.813435,1264900
2012-12-21,71.580002,72.449997,71.580002,71.959999,62.82217,2040900
2012-12-24,71.839996,71.959999,71.32,71.709999,62.603909,294300
2012-12-26,71.589996,71.82,70.93,70.989998,62.498264,629400
2012-12-27,70.919998,71.239998,69.849998,70.739998,62.278164,715700
2012-12-28,70.480003,70.949997,70.07,70.190002,61.793968,901200
2012-12-31,69.980003,71.0,69.690002,70.940002,62.454243,1106400
2013-01-02,71.980003,72.349998,71.589996,72.18,63.54591,1187200
2013-01-03,72.209999,72.620003,71.75,71.959999,63.35223,579000
2013-01-04,72.07,72.269997,71.75,72.0,63.387447,901500
2013-01-07,72.019997,72.25,71.669998,71.849998,63.255398,749900
2013-01-08,71.629997,71.849998,70.610001,70.839996,62.366207,1623400
2013-01-09,71.07,71.580002,70.93,71.370003,62.832798,1049800
2013-01-10,71.650002,72.169998,71.580002,71.860001,63.264202,830800
2013-01-11,72.089996,72.150002,71.360001,71.830002,63.237793,1050100
2013-01-14,71.860001,72.519997,71.709999,72.25,63.607544,918700
2013-01-15,72.220001,72.889999,71.589996,72.699997,64.0037,1102500
2013-01-16,72.43,72.559998,71.940002,72.220001,63.581142,665900
2013-01-17,72.410004,72.910004,72.059998,72.669998,63.977299,741800
2013-01-18,72.739998,73.220001,72.529999,73.190002,64.435104,826600
2013-01-22,73.190002,74.129997,72.459999,74.010002,65.157021,843300
2013-01-23,73.730003,73.839996,73.169998,73.690002,64.875305,912900
2013-01-24,73.800003,74.470001,73.769997,73.970001,65.12178,568900
2013-01-25,74.029999,74.440002,73.57,74.360001,65.465149,654900
2013-01-28,74.370003,74.809998,74.120003,74.580002,65.658844,661900
