Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,56.790001,57.0,56.470001,56.790001,51.121586,5914100
2012-09-05,56.970001,57.32,56.369999,56.540001,50.896538,6068500
2012-09-06,56.5,57.669998,56.5,57.650002,51.89576,7706900
2012-09-07,57.759998,57.889999,57.040001,57.259998,51.544674,6808700
2012-09-10,57.48,57.880001,57.220001,57.299999,51.580681,6903700
2012-09-11,57.23,57.299999,56.610001,56.720001,51.058578,7490100
2012-09-12,56.849998,57.099998,56.43,57.049999,51.355625,7774400
2012-09-13,57.07,58.389999,56.810001,58.299999,52.480873,10772200
2012-09-14,58.720001,59.709999,58.66,59.459999,53.525085,12476500
2012-09-17,59.200001,59.470001,58.669998,58.91,53.02998,7985900
2012-09-18,58.970001,59.049999,58.509998,58.860001,52.98497,5216500
2012-09-19,59.18,60.0,59.0,59.470001,53.534088,6648700
2012-09-20,59.189999,59.299999,58.759998,59.279999,53.363052,6362100
2012-09-21,59.580002,59.93,59.310001,59.419998,53.489079,9011000
2012-09-24,59.349998,59.52,58.880001,59.389999,53.46207,5589200
2012-09-25,59.830002,60.580002,59.619999,59.720001,53.759136,9723100
2012-09-26,59.580002,59.950001,59.130001,59.169998,53.264034,8583300
2012-09-27,59.419998,60.200001,59.240002,59.880001,53.903168,5824200
2012-09-28,59.68,60.419998,59.400002,60.369999,54.344254,7740800
2012-10-01,60.77,60.849998,60.34,60.57,54.524292,8537400
2012-10-02,60.869999,60.889999,60.150002,60.330002,54.30825,6573100
2012-10-03,60.450001,61.779999,60.380001,61.77,55.604515,8468300
2012-10-04,61.84,62.419998,61.52,61.740002,55.577515,8722300
2012-10-05,61.970001,63.200001,61.900002,63.200001,56.891781,9672400
2012-10-08,62.98,63.099998,61.740002,61.880001,55.703537,9770300
2012-10-09,61.59,61.669998,60.950001,60.950001,54.866367,9707700
2012-10-10,60.509998,61.060001,59.610001,59.740002,53.777142,15262700
2012-10-11,59.950001,59.990002,58.75,59.009998,53.120003,10431000
2012-10-12,59.25,59.82,59.16,59.560001,53.61512,6554400
2012-10-15,59.880001,60.75,59.75,60.650002,54.59631,8072200
2012-10-16,60.860001,61.0,60.43,60.860001,54.785347,7162400
2012-10-17,61.290001,62.119999,61.150002,61.389999,55.262447,11372700
2012-10-18,61.389999,61.900002,61.349998,61.799999,55.631523,9420000
2012-10-19,61.759998,62.029999,61.509998,61.889999,55.712528,10798800
2012-10-22,61.75,62.049999,61.43,62.040001,55.847576,7785800
2012-10-23,61.549999,61.779999,61.060001,61.75,55.58651,8273900
2012-10-24,61.950001,62.23,61.23,61.279999,55.163422,7187200
2012-10-25,61.700001,61.889999,60.310001,60.48,54.443275,9604000
2012-10-26,60.380001,60.459999,59.439999,60.040001,54.047199,10458600
2012-10-31,62.759998,63.0,60.889999,61.380001,55.253448,13817800
2012-11-01,61.950001,62.389999,61.720001,62.259998,56.045609,6879900
2012-11-02,62.549999,62.91,61.98,62.02,55.829563,8905700
2012-11-05,62.02,62.529999,61.93,62.380001,56.153625,4904200
2012-11-06,62.59,62.900002,62.330002,62.619999,56.369675,7017900
2012-11-07,62.34,62.369999,61.43,61.990002,55.802567,8778000
2012-11-08,61.799999,61.990002,60.84,60.860001,54.785347,7251300
2012-11-09,60.66,61.349998,60.310001,60.959999,54.875374,6562300
2012-11-12,61.240002,61.43,60.5,61.16,55.055405,8353500
2012-11-13,62.349998,64.440002,62.150002,63.380001,57.053818,21441300
2012-11-14,63.240002,63.5,61.32,61.470001,55.334469,13379700
2012-11-15,61.27,61.880001,61.040001,61.25,55.136414,8204600
2012-11-16,61.029999,62.279999,61.029999,62.119999,55.919586,9059100
2012-11-19,62.490002,63.34,62.299999,63.330002,57.008808,10036100
2012-11-20,63.220001,63.869999,63.150002,63.82,57.449898,8560400
2012-11-21,63.66,64.18,63.5,64.089996,57.692944,5574000
2012-11-23,64.279999,64.830002,64.120003,64.82,58.350082,3721900
2012-11-26,64.599998,64.889999,64.160004,64.669998,58.21505,6719200
2012-11-27,64.010002,64.459999,63.549999,64.160004,58.016132,8234300
2012-11-28,63.869999,64.849998,63.369999,64.830002,58.621975,7759600
2012-11-29,64.559998,65.019997,64.099998,64.239998,58.088463,7629200
2012-11-30,64.400002,65.230003,64.040001,65.07,58.838978,9271800
2012-12-03,65.0,65.919998,64.900002,64.980003,58.757599,6696200
2012-12-04,64.93,64.989998,64.230003,64.239998,58.088463,7787600
2012-12-05,64.169998,64.480003,63.450001,64.019997,57.88953,6050500
2012-12-06,64.059998,64.449997,63.639999,64.339996,58.17889,5837400
2012-12-07,64.599998,64.75,64.040001,64.449997,58.278355,6092800
2012-12-10,64.339996,64.339996,63.029999,63.040001,57.003372,8150000
2012-12-11,63.27,63.5,62.75,62.889999,56.867733,6880200
2012-12-12,63.189999,63.240002,62.650002,62.93,56.903904,7216500
2012-12-13,63.040001,63.279999,62.349998,62.41,56.433701,5875900
2012-12-14,62.330002,62.419998,61.790001,62.060001,56.117222,5783500
