Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,83.800003,84.599998,83.370003,84.330002,75.661705,3719200
2012-09-05,84.379997,84.730003,83.959999,84.080002,75.437386,4264200
2012-09-06,84.519997,84.940002,84.440002,84.809998,76.092339,5789900
2012-09-07,85.0,85.279999,83.769997,83.959999,75.329735,4806100
2012-09-10,84.75,84.800003,83.910004,84.050003,75.410469,5113200
2012-09-11,83.849998,84.230003,83.779999,83.940002,75.311783,4184000
2012-09-12,83.0,83.980003,82.93,83.150002,74.603012,3276200
2012-09-13,82.910004,83.709999,82.150002,83.32,74.755516,4315300
2012-09-14,83.589996,83.589996,81.080002,81.360001,72.996994,7436000
2012-09-17,81.080002,82.089996,80.599998,82.089996,73.651947,6972100
2012-09-18,82.25,82.790001,81.529999,82.040001,73.607079,4608200
2012-09-19,82.230003,82.339996,81.529999,81.709999,73.311005,3968200
2012-09-20,81.470001,82.330002,81.400002,82.300003,73.840378,3979200
2012-09-21,82.470001,82.790001,81.5,82.029999,73.598122,6789200
2012-09-24,82.07,83.07,81.970001,82.910004,74.387688,3261400
2012-09-25,83.010002,84.760002,82.989998,83.809998,75.195145,6532100
2012-09-26,84.089996,84.919998,83.160004,83.459999,74.881134,5420600
2012-09-27,83.540001,84.559998,83.07,84.239998,75.58094,3570800
2012-09-28,83.989998,84.529999,83.610001,84.290001,75.625816,3629800
2012-10-01,84.5,85.339996,84.360001,85.080002,76.334618,4146000
2012-10-02,85.470001,86.589996,85.139999,86.349998,77.47406,3758500
2012-10-03,86.139999,86.830002,86.139999,86.800003,77.877815,4388700
2012-10-04,86.980003,87.449997,86.290001,86.389999,77.509941,2787300
2012-10-05,86.849998,87.32,86.639999,86.940002,78.00341,3230800
2012-10-08,86.620003,86.989998,85.830002,86.040001,77.19593,2107800
2012-10-09,85.690002,86.040001,85.150002,85.43,76.648636,3131900
2012-10-10,85.300003,85.43,84.32,84.650002,75.948799,3141600
2012-10-11,85.220001,85.540001,84.610001,84.610001,75.912903,2074500
2012-10-12,84.870003,85.209999,83.980003,84.0,75.365616,3150300
2012-10-15,84.5,86.379997,84.25,86.220001,77.35743,3413800
2012-10-16,86.580002,88.190002,86.300003,88.040001,78.990356,3567000
2012-10-17,87.989998,89.639999,87.739998,89.199997,80.031113,4383200
2012-10-18,89.040001,89.949997,88.540001,89.790001,80.560463,6010800
2012-10-19,89.82,89.82,86.699997,87.160004,78.200813,5489600
2012-10-22,86.940002,89.900002,86.43,87.800003,78.775009,4656300
2012-10-23,87.18,88.099998,86.120003,87.32,78.34436,4261200
2012-10-24,88.529999,89.139999,87.480003,87.5,78.505852,6540500
2012-10-25,88.059998,88.489998,87.75,88.050003,78.999321,5483100
2012-10-26,87.529999,88.160004,87.160004,87.629997,78.62249,4187900
2012-10-31,87.709999,88.199997,86.18,86.489998,77.599648,3800400
2012-11-01,86.970001,87.849998,86.480003,87.209999,78.245651,4154100
2012-11-02,87.360001,87.629997,86.260002,86.449997,77.563766,3238100
2012-11-05,86.220001,87.830002,85.260002,86.349998,77.47406,5033300
2012-11-06,86.809998,87.889999,86.550003,87.290001,78.317444,3586100
2012-11-07,86.75,86.900002,84.160004,85.339996,76.567886,7163900
2012-11-08,85.059998,85.519997,84.580002,84.739998,76.029564,4603100
2012-11-09,84.32,85.809998,84.260002,85.169998,76.415359,4030600
