Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,91.190002,91.389999,90.010002,90.529999,76.812241,959200
2012-09-05,90.440002,91.580002,90.339996,91.529999,77.660713,1401900
2012-09-06,92.0,92.849998,91.599998,92.830002,78.763741,1220600
2012-09-07,92.809998,92.980003,92.029999,92.18,78.212219,1161600
2012-09-10,91.790001,92.480003,91.720001,92.029999,78.084961,719400
2012-09-11,92.0,92.5,91.830002,92.239998,78.26313,969100
2012-09-12,92.489998,92.940002,92.260002,92.419998,78.415855,1086400
2012-09-13,92.43,93.449997,91.949997,93.129997,79.018265,1325200
2012-09-14,93.139999,93.199997,92.019997,92.519997,78.50071,1782200
2012-09-17,92.290001,92.949997,92.0,92.209999,78.237671,4665600
2012-09-18,91.93,92.089996,91.059998,91.769997,77.864342,1339200
2012-09-19,91.720001,92.349998,91.559998,92.239998,78.26313,1353300
2012-09-20,91.730003,91.889999,91.120003,91.18,77.363747,1574100
2012-09-21,91.349998,91.739998,91.050003,91.290001,77.457069,2995900
2012-09-24,91.349998,91.489998,90.389999,91.040001,77.244972,1503800
2012-09-25,91.199997,91.889999,91.050003,91.5,77.635246,1899400
2012-09-26,91.489998,92.669998,91.489998,91.910004,77.983147,1185600
2012-09-27,92.18,92.5,91.43,92.459999,78.449806,1424400
2012-09-28,92.279999,93.699997,92.080002,93.379997,79.230385,1780600
2012-10-01,93.370003,93.980003,93.059998,93.440002,79.281311,1707700
2012-10-02,93.550003,93.699997,92.279999,93.160004,79.043732,1382100
2012-10-03,93.279999,93.650002,92.830002,93.089996,78.984322,1326800
2012-10-04,93.580002,94.589996,93.5,94.519997,80.197647,1359300
2012-10-05,94.800003,94.900002,94.129997,94.370003,80.070396,1172800
2012-10-08,94.199997,94.589996,94.0,94.010002,79.764954,628600
2012-10-09,94.07,94.82,93.709999,93.720001,79.518875,806100
2012-10-10,93.82,93.82,92.480003,92.709999,78.661919,1000700
2012-10-11,93.190002,93.440002,92.699997,92.720001,78.670395,533400
2012-10-12,93.059998,93.889999,92.5,92.959999,78.874023,969200
2012-10-15,92.75,92.940002,92.419998,92.5,78.483734,1258100
2012-10-16,92.860001,93.410004,92.709999,93.370003,79.221916,1162800
2012-10-17,93.629997,93.980003,93.239998,93.580002,79.400085,1004600
2012-10-18,93.580002,94.400002,93.190002,94.32,80.027946,1165700
2012-10-19,94.209999,94.300003,92.690002,92.889999,78.814636,1518900
2012-10-22,92.650002,93.110001,92.0,92.769997,78.712822,762800
2012-10-23,92.279999,92.440002,91.389999,91.949997,78.017097,1222400
2012-10-24,92.089996,94.959999,92.089996,93.919998,79.688583,2011200
2012-10-25,94.519997,94.730003,92.809998,93.550003,79.374649,1111700
2012-10-26,92.860001,93.68,92.260002,92.839996,78.772209,1469000
2012-10-31,94.449997,94.540001,93.029999,93.669998,79.476448,1171500
2012-11-01,93.769997,94.860001,93.660004,94.190002,79.917648,1189100
2012-11-02,94.5,94.800003,93.5,93.720001,79.518875,2363400
2012-11-05,93.489998,94.400002,92.849998,94.099998,79.841286,1712100
2012-11-06,94.150002,95.919998,93.879997,94.870003,80.494621,1879700
