Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,67.489998,67.540001,66.970001,67.260002,58.315666,8402700
2012-09-05,67.440002,67.870003,67.139999,67.269997,58.324345,9266000
2012-09-06,67.709999,68.220001,67.589996,67.839996,58.81855,13075500
2012-09-07,67.970001,68.010002,67.519997,67.879997,58.853222,8403300
2012-09-10,67.989998,68.470001,67.830002,68.18,59.113327,11441300
2012-09-11,68.360001,68.550003,68.18,68.199997,59.130669,8821700
2012-09-12,68.370003,68.459999,68.029999,68.150002,59.087322,8230700
2012-09-13,68.010002,69.169998,68.0,68.989998,59.815613,13006300
2012-09-14,68.910004,68.910004,68.080002,68.470001,59.364769,13024000
2012-09-17,68.489998,68.699997,68.0,68.25,59.174023,11584100
2012-09-18,68.080002,68.669998,68.07,68.550003,59.434128,8063100
2012-09-19,68.75,68.919998,68.599998,68.599998,59.47747,9911300
2012-09-20,68.410004,68.989998,68.330002,68.900002,59.737579,8704000
2012-09-21,69.050003,69.360001,68.839996,69.059998,59.876305,19064400
2012-09-24,68.879997,69.199997,68.809998,69.0,59.824287,9082100
2012-09-25,69.010002,69.639999,69.010002,69.32,60.101715,11625400
2012-09-26,69.5,69.5,68.959999,69.0,59.824287,9971900
2012-09-27,69.089996,69.349998,68.889999,69.010002,59.832962,8253200
2012-09-28,68.769997,69.040001,68.5,68.910004,59.746262,10293200
2012-10-01,68.919998,69.449997,68.919998,69.129997,59.936989,9647200
2012-10-02,69.120003,69.279999,68.639999,68.959999,59.789616,10062700
2012-10-03,69.190002,69.32,68.730003,69.0,59.824287,8557900
2012-10-04,69.099998,69.5,69.010002,69.269997,60.058376,9395900
2012-10-05,69.459999,69.739998,69.32,69.650002,60.387856,9429900
2012-10-08,69.599998,69.650002,69.169998,69.440002,60.205769,6444600
2012-10-09,68.620003,68.970001,68.099998,68.410004,59.312748,15365900
2012-10-10,68.379997,68.489998,67.980003,68.220001,59.148003,10710100
2012-10-11,68.209999,68.300003,67.860001,67.970001,58.931259,9505500
2012-10-12,68.18,68.510002,67.800003,67.970001,58.931259,8685500
2012-10-15,68.18,68.989998,68.07,68.599998,59.47747,14868000
2012-10-16,69.300003,69.800003,69.019997,69.550003,60.301147,13688800
2012-10-17,69.730003,71.18,69.550003,71.0,61.558323,26522700
2012-10-18,70.870003,72.739998,70.82,72.519997,62.876186,33591100
2012-10-19,72.110001,72.239998,71.730003,71.860001,62.303959,18391000
2012-10-22,71.790001,72.290001,71.330002,71.779999,62.234589,14033400
2012-10-23,71.169998,71.529999,70.529999,70.889999,61.462948,11086000
2012-10-24,70.989998,71.199997,70.669998,70.739998,61.332905,8572000
2012-10-25,71.010002,71.559998,70.989998,71.139999,61.67971,9672700
2012-10-26,71.0,71.32,70.559998,70.900002,61.471626,8965200
2012-10-31,71.110001,71.25,70.480003,70.82,61.402264,9950600
2012-11-01,71.099998,71.900002,70.830002,71.5,61.991844,11226000
2012-11-02,71.699997,71.699997,70.830002,70.900002,61.471626,7946700
2012-11-05,70.860001,71.0,70.470001,70.790001,61.376255,6874500
2012-11-06,71.0,71.620003,70.889999,71.010002,61.567005,7927500
2012-11-07,70.690002,70.989998,69.699997,70.339996,60.986061,12719700
