Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,126340.0,126654.0,126077.0,126279.0,126279.0,24300
2012-09-05,126315.0,128000.0,126315.0,127770.0,127770.0,68700
2012-09-06,128050.0,129597.0,128050.0,129597.0,129597.0,80900
2012-09-07,129887.0,130039.0,129610.0,129942.0,129942.0,90900
2012-09-10,129961.0,130717.0,129700.0,129700.0,129700.0,39800
2012-09-11,130245.0,130367.0,129702.0,130170.0,130170.0,43200
2012-09-12,129590.0,130540.0,129225.0,130150.0,130150.0,52800
2012-09-13,129770.0,132851.0,129770.0,132851.0,132851.0,86900
2012-09-14,132850.0,133789.0,132005.0,133000.0,133000.0,85500
2012-09-17,132700.0,133101.0,132490.0,132685.0,132685.0,42000
2012-09-18,132350.0,132898.0,132324.0,132898.0,132898.0,37300
2012-09-19,132715.0,133810.0,132715.0,133300.0,133300.0,63600
2012-09-20,132125.0,134205.0,131935.0,133816.0,133816.0,49000
2012-09-21,134490.0,134892.0,133934.0,134584.0,134584.0,38700
2012-09-24,133505.0,134535.0,133000.0,133034.0,133034.0,38500
2012-09-25,133348.0,134075.0,132170.0,132485.0,132485.0,47700
2012-09-26,132199.0,133590.0,132199.0,132490.0,132490.0,39200
2012-09-27,133000.0,133000.0,132115.0,132408.0,132408.0,63200
2012-09-28,132375.0,132707.0,131212.0,132700.0,132700.0,72600
2012-10-01,132630.0,134285.0,132630.0,133000.0,133000.0,67200
2012-10-02,133600.0,133911.0,132595.0,133227.0,133227.0,41000
2012-10-03,133500.0,134460.0,132820.0,134065.0,134065.0,50500
2012-10-04,134475.0,135725.0,134461.0,135281.0,135281.0,69800
2012-10-05,135900.0,136100.0,135157.0,135555.0,135555.0,59300
2012-10-08,135602.0,135915.0,135180.0,135400.0,135400.0,28100
2012-10-09,135200.0,135700.0,133880.0,133880.0,133880.0,40200
2012-10-10,133880.0,134115.0,132800.0,133066.0,133066.0,29400
2012-10-11,134400.0,134400.0,133010.0,133013.0,133013.0,19300
2012-10-12,133740.0,134327.0,132341.0,132502.0,132502.0,32400
2012-10-15,132750.0,133855.0,132430.0,133605.0,133605.0,29300
2012-10-16,134000.0,134970.0,134000.0,134850.0,134850.0,35600
2012-10-17,134400.0,135849.0,134400.0,135766.0,135766.0,74900
2012-10-18,135800.0,136345.0,135400.0,135400.0,135400.0,76800
2012-10-19,135350.0,135423.0,132800.0,133841.0,133841.0,47700
2012-10-22,133643.0,134000.0,131800.0,132609.0,132609.0,61800
2012-10-23,131250.0,131600.0,130261.0,130570.0,130570.0,78900
2012-10-24,131357.0,131555.0,130265.0,130445.0,130445.0,48800
2012-10-25,131060.0,131060.0,130248.0,130582.0,130582.0,46100
2012-10-26,130899.0,130899.0,129475.0,129725.0,129725.0,56800
2012-10-31,130500.0,130500.0,129264.0,129505.0,129505.0,100900
2012-11-01,130053.0,131433.0,129784.0,131400.0,131400.0,81600
2012-11-02,132638.0,132638.0,130402.0,130550.0,130550.0,28600
2012-11-05,130755.0,130755.0,128150.0,130300.0,130300.0,78000
2012-11-06,130516.0,131066.0,129971.0,130673.0,130673.0,68000
2012-11-07,130205.0,130228.0,127962.0,128359.0,128359.0,60500
2012-11-08,128605.0,129711.0,126900.0,126900.0,126900.0,79800
2012-11-09,126847.0,128738.0,125950.0,127585.0,127585.0,72600
2012-11-12,128250.0,128498.0,127793.0,128160.0,128160.0,50700
2012-11-13,127845.0,130110.0,127659.0,128925.0,128925.0,63600
2012-11-14,129745.0,129745.0,127800.0,128150.0,128150.0,83200
2012-11-15,128150.0,128920.0,127700.0,128178.0,128178.0,58700
2012-11-16,128475.0,129345.0,127500.0,129345.0,129345.0,49700
2012-11-19,130030.0,130556.0,129531.0,130000.0,130000.0,73700
2012-11-20,130145.0,130282.0,129332.0,130203.0,130203.0,31600
2012-11-21,130300.0,131321.0,130170.0,131310.0,131310.0,60400
2012-11-23,131718.0,132606.0,131700.0,132606.0,132606.0,23700
2012-11-26,132237.0,132500.0,131943.0,132411.0,132411.0,50200
2012-11-27,132400.0,132956.0,132001.0,132004.0,132004.0,48800
2012-11-28,131800.0,132415.0,130955.0,132291.0,132291.0,94000
2012-11-29,132795.0,132924.0,131495.0,131875.0,131875.0,47800
2012-11-30,131873.0,132420.0,131617.0,131916.0,131916.0,65900
2012-12-03,132373.0,132850.0,131700.0,131890.0,131890.0,51900
2012-12-04,131775.0,131887.0,130733.0,130890.0,130890.0,44200
2012-12-05,131048.0,131908.0,130545.0,131444.0,131444.0,64900
2012-12-06,131695.0,131801.0,130764.0,131240.0,131240.0,45700
2012-12-07,131420.0,131544.0,130500.0,131090.0,131090.0,45300
2012-12-10,131090.0,131090.0,130497.0,130788.0,130788.0,71600
2012-12-11,130859.0,131349.0,130432.0,130831.0,130831.0,90800
2012-12-12,131100.0,135010.0,131100.0,134000.0,134000.0,332700
2012-12-13,134500.0,134745.0,133542.0,134200.0,134200.0,145800
2012-12-14,134375.0,134561.0,133662.0,133795.0,133795.0,93000
2012-12-17,134495.0,135000.0,134320.0,134850.0,134850.0,146800
2012-12-18,134980.0,135700.0,134750.0,135700.0,135700.0,212700
2012-12-19,135000.0,136015.0,134720.0,135200.0,135200.0,147800
2012-12-20,135055.0,136208.0,135025.0,135936.0,135936.0,158500
2012-12-21,135145.0,135677.0,134550.0,134800.0,134800.0,111600
2012-12-24,134305.0,135002.0,134003.0,134660.0,134660.0,69100
2012-12-26,134650.0,134940.0,133511.0,133927.0,133927.0,90400
2012-12-27,134200.0,134499.0,133125.0,133900.0,133900.0,135300
2012-12-28,133649.0,133649.0,132901.0,133000.0,133000.0,134500
2012-12-31,132500.0,134596.0,132400.0,134060.0,134060.0,119800
2013-01-02,136850.0,139627.0,136850.0,139610.0,139610.0,83200
2013-01-03,140000.0,141476.0,139278.0,140549.0,140549.0,100200
2013-01-04,140879.0,141004.0,140047.0,140803.0,140803.0,34700
2013-01-07,140949.0,140949.0,139731.0,140190.0,140190.0,60400
2013-01-08,140195.0,141000.0,139584.0,141000.0,141000.0,61700
2013-01-09,141188.0,141365.0,139819.0,140000.0,140000.0,39400
2013-01-10,140750.0,142000.0,140247.0,141768.0,141768.0,55400
2013-01-11,142000.0,142050.0,141390.0,141525.0,141525.0,40200
2013-01-14,141745.0,143043.0,141320.0,143000.0,143000.0,37800
2013-01-15,142544.0,143401.0,142131.0,143205.0,143205.0,41500
2013-01-16,143000.0,143146.0,142500.0,142964.0,142964.0,49600
2013-01-17,143228.0,143607.0,142738.0,143484.0,143484.0,46400
2013-01-18,143700.0,143792.0,142670.0,143502.0,143502.0,85200
2013-01-22,143585.0,144805.0,143014.0,144805.0,144805.0,68500
2013-01-23,144775.0,145690.0,144250.0,145568.0,145568.0,40700
2013-01-24,145635.0,147250.0,145635.0,146227.0,146227.0,115800
2013-01-25,146700.0,147312.0,145963.0,147290.0,147290.0,72000
2013-01-28,147475.0,147475.0,146420.0,146720.0,146720.0,42400
