Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,67.339996,67.419998,66.93,67.190002,57.616905,1763700
2012-09-05,67.220001,67.459999,67.129997,67.150002,57.582603,1371800
2012-09-06,65.989998,67.440002,65.949997,67.410004,57.805576,5098300
2012-09-07,67.529999,67.949997,67.389999,67.650002,58.011375,2474000
2012-09-10,67.879997,68.440002,67.769997,67.940002,58.260056,2375300
2012-09-11,68.0,68.07,67.690002,67.739998,58.088539,1618200
2012-09-12,67.800003,67.879997,67.019997,67.110001,57.548306,1752100
2012-09-13,67.019997,68.769997,67.0,68.699997,58.911766,2770300
2012-09-14,68.57,68.660004,67.580002,67.790001,58.131428,2039200
2012-09-17,67.940002,68.160004,67.330002,67.550003,57.925625,1827500
2012-09-18,67.400002,67.650002,67.25,67.410004,57.805576,1896000
2012-09-19,67.309998,67.889999,67.209999,67.510002,57.891319,1433700
2012-09-20,67.400002,68.080002,67.260002,68.050003,58.354382,1310000
2012-09-21,68.209999,68.739998,67.889999,68.629997,58.851746,3384700
2012-09-24,68.639999,69.540001,68.5,69.489998,59.589214,1684000
2012-09-25,69.639999,69.989998,69.360001,69.589996,59.674969,1845300
2012-09-26,69.75,70.459999,69.650002,69.949997,59.983658,2539700
2012-09-27,70.089996,70.18,69.440002,70.139999,60.146606,2353400
2012-09-28,70.07,70.480003,69.68,70.330002,60.309525,3138000
2012-10-01,70.699997,70.849998,70.040001,70.150002,60.15517,1726300
2012-10-02,70.489998,70.730003,70.099998,70.57,60.515324,1552200
2012-10-03,70.650002,70.93,70.489998,70.720001,60.643963,1258400
2012-10-04,70.940002,71.660004,70.790001,71.080002,60.952675,1183300
2012-10-05,71.169998,71.239998,70.68,70.830002,60.738297,1385700
2012-10-08,70.910004,70.980003,70.419998,70.68,60.609665,895600
2012-10-09,70.489998,70.82,70.110001,70.309998,60.292385,1335900
2012-10-10,70.300003,70.559998,69.690002,69.889999,59.932209,1602300
2012-10-11,70.25,70.25,69.739998,69.849998,59.897915,1599200
2012-10-12,70.089996,70.089996,69.160004,69.370003,59.486313,2144700
2012-10-15,69.470001,69.75,69.019997,69.660004,59.735012,1859400
2012-10-16,70.080002,70.610001,69.879997,70.489998,60.446728,2682600
2012-10-17,70.660004,71.879997,70.529999,71.779999,61.552933,1804600
2012-10-18,71.760002,72.110001,71.449997,72.050003,61.784481,1152000
2012-10-19,72.029999,72.209999,71.669998,71.720001,61.501492,1810500
2012-10-22,71.580002,71.720001,71.300003,71.660004,61.450031,1393000
2012-10-23,71.199997,71.230003,70.269997,70.760002,60.678261,1692600
2012-10-24,69.980003,70.470001,68.910004,69.529999,59.623512,3505400
2012-10-25,69.760002,69.980003,69.139999,69.739998,59.803589,1285700
2012-10-26,69.75,69.800003,69.139999,69.519997,59.614929,1251600
2012-10-31,69.589996,70.169998,69.360001,70.059998,60.077995,1689000
2012-11-01,70.300003,70.300003,69.589996,69.870003,59.915077,3112900
2012-11-02,70.089996,70.300003,69.519997,69.730003,59.795025,1371700
2012-11-05,69.580002,69.690002,69.010002,69.610001,59.692112,1579600
2012-11-06,69.650002,69.690002,69.029999,69.150002,59.297653,2351800
2012-11-07,68.93,68.980003,67.629997,68.050003,58.354382,1441900
2012-11-08,67.949997,68.470001,67.610001,67.610001,57.977066,1337700
2012-11-09,67.379997,67.889999,67.160004,67.379997,57.779839,1131600
2012-11-12,67.379997,67.459999,66.709999,66.790001,57.273899,1029400
2012-11-13,66.660004,67.5,66.349998,67.099998,57.539738,1557200
2012-11-14,67.080002,67.160004,66.290001,66.690002,57.188148,1514900
2012-11-15,66.669998,67.300003,66.050003,66.489998,57.01664,1491300
2012-11-16,66.57,67.440002,66.370003,67.349998,57.754116,1642400
2012-11-19,67.730003,67.910004,67.199997,67.709999,58.062824,1910100
2012-11-20,67.709999,67.860001,66.980003,67.709999,58.062824,1300200
2012-11-21,67.699997,67.790001,66.389999,67.25,57.668358,1728700
2012-11-23,67.449997,67.580002,66.800003,67.199997,57.625481,713800
2012-11-26,67.089996,68.0,67.0,67.959999,58.277206,1476400
2012-11-27,68.019997,68.25,67.660004,67.82,58.15715,1667300
2012-11-28,67.300003,67.419998,66.489998,67.410004,58.321529,1699800
2012-11-29,67.510002,68.110001,67.330002,68.110001,58.927162,1534600
2012-11-30,68.110001,68.800003,68.029999,68.709999,59.446266,1828600
2012-12-03,68.809998,68.82,68.029999,68.290001,59.082878,1339900
2012-12-04,68.349998,68.550003,67.82,67.910004,58.75412,1234200
2012-12-05,67.970001,69.629997,67.809998,69.18,59.852898,1816800
2012-12-06,69.269997,69.620003,68.830002,69.160004,59.835598,1099300
2012-12-07,69.239998,69.599998,69.07,69.370003,60.017284,1017100
2012-12-10,69.279999,69.400002,69.010002,69.139999,59.818279,1053000
2012-12-11,69.239998,69.57,69.07,69.309998,59.965366,1093900
2012-12-12,69.389999,69.900002,69.160004,69.230003,59.896156,2128000
2012-12-13,69.150002,70.279999,68.870003,70.050003,60.605602,2598700
2012-12-14,69.669998,70.050003,69.43,69.470001,60.103798,2802600
2012-12-17,69.650002,70.639999,69.529999,70.519997,61.012238,2280800
2012-12-18,70.43,71.190002,70.330002,70.889999,61.332344,2246400
2012-12-19,70.75,70.809998,70.110001,70.57,61.055489,1593000
2012-12-20,70.739998,70.860001,70.25,70.589996,61.072788,1171600
2012-12-21,70.089996,70.470001,69.769997,69.959999,60.527744,3198100
2012-12-24,69.830002,70.129997,69.519997,69.919998,60.493111,582200
2012-12-26,69.949997,70.110001,68.970001,69.110001,59.792328,1647600
2012-12-27,68.980003,69.449997,68.510002,69.209999,59.878853,1337300
2012-12-28,68.849998,69.330002,68.239998,68.25,59.048294,1355300
2012-12-31,68.129997,69.25,67.75,69.190002,59.861534,1480400
2013-01-02,69.989998,70.57,69.809998,70.519997,61.012238,2238300
2013-01-03,70.599998,70.830002,70.330002,70.529999,61.020889,1227300
2013-01-04,70.639999,70.949997,70.449997,70.879997,61.323692,934800
2013-01-07,70.849998,70.940002,70.379997,70.550003,61.038185,1394600
2013-01-08,70.580002,71.300003,70.389999,71.300003,61.687069,1993100
2013-01-09,71.309998,71.309998,70.529999,70.800003,61.254486,1307900
2013-01-10,71.059998,71.510002,70.760002,71.489998,61.85144,1469100
2013-01-11,71.809998,71.879997,71.419998,71.779999,62.102352,1544400
2013-01-14,71.580002,71.949997,71.5,71.690002,62.024487,1401300
2013-01-15,71.540001,71.93,71.419998,71.879997,62.188858,989400
2013-01-16,71.639999,71.849998,71.230003,71.309998,61.695713,1413600
2013-01-17,70.959999,71.389999,70.620003,71.080002,61.496723,1473100
2013-01-18,71.300003,71.629997,71.169998,71.550003,61.903358,1764500
2013-01-22,71.480003,72.040001,71.470001,71.980003,62.275387,2215400
2013-01-23,71.599998,71.839996,71.349998,71.790001,62.111004,1940700
2013-01-24,71.839996,72.349998,71.720001,72.099998,62.379211,1112100
2013-01-25,72.43,72.519997,71.669998,72.5,62.725269,1238300
2013-01-28,72.849998,72.849998,71.900002,72.400002,62.638775,1513300
2013-01-29,72.529999,72.870003,72.139999,72.610001,62.820442,1938500
2013-01-30,72.540001,72.559998,72.0,72.0,62.292694,2159100
2013-01-31,72.0,72.220001,71.720001,72.050003,62.335957,2017100
2013-02-01,72.449997,72.709999,72.260002,72.279999,62.534939,1594900
2013-02-04,72.169998,72.389999,71.919998,71.989998,62.284042,1386300
2013-02-05,72.300003,72.459999,72.059998,72.160004,62.431122,1459500
2013-02-06,72.0,72.010002,71.629997,72.010002,62.301342,2383500
2013-02-07,72.230003,72.629997,71.830002,72.25,62.508987,2339900
2013-02-08,72.260002,72.290001,71.919998,72.099998,62.379211,1057000
2013-02-11,72.010002,72.220001,71.980003,72.18,62.448433,1097100
2013-02-12,72.129997,72.559998,72.029999,72.489998,62.716625,1779700
2013-02-13,72.580002,72.919998,72.419998,72.550003,62.768547,1501400
2013-02-14,72.339996,72.639999,71.839996,72.199997,62.465729,1779500
2013-02-15,72.379997,72.599998,72.230003,72.5,62.725269,2470100
2013-02-19,72.690002,73.040001,72.550003,72.900002,63.071342,2608200
2013-02-20,72.900002,73.410004,72.839996,72.940002,63.105961,5857300
2013-02-21,73.040001,73.080002,72.519997,72.529999,62.75124,1324900
2013-02-22,72.599998,73.040001,72.599998,72.75,62.941578,5997400
2013-02-25,72.849998,73.5,72.190002,72.190002,62.457069,6872500
2013-02-26,72.410004,72.800003,71.93,72.269997,62.526272,6048300
2013-02-27,71.440002,71.970001,71.419998,71.940002,62.814442,2216900
2013-02-28,71.879997,72.349998,71.769997,71.870003,62.753319,2104800
2013-03-01,71.849998,72.370003,71.510002,72.360001,63.181164,2051200
2013-03-04,72.230003,73.760002,72.190002,73.589996,64.255135,2140400
2013-03-05,73.870003,74.209999,73.660004,73.879997,64.508354,1965200
2013-03-06,73.949997,74.230003,73.839996,74.169998,64.761566,1409400
2013-03-07,74.160004,74.43,73.82,73.940002,64.56073,1622700
2013-03-08,74.150002,74.290001,73.610001,74.160004,64.752831,1789400
2013-03-11,74.0,74.400002,73.980003,74.18,64.770302,1538400
2013-03-12,74.260002,74.400002,72.120003,73.099998,63.827286,3762700
2013-03-13,73.160004,73.849998,72.669998,73.75,64.394836,2610000
2013-03-14,73.32,74.050003,73.25,74.010002,64.621849,2326300
2013-03-15,73.669998,74.540001,73.629997,74.470001,65.023506,2849000
2013-03-18,74.169998,74.449997,73.959999,74.120003,64.717903,1596900
2013-03-19,74.790001,75.370003,74.739998,75.120003,65.591049,2223700
2013-03-20,75.349998,75.809998,74.870003,75.699997,66.097466,1786700
2013-03-21,75.5,75.949997,75.309998,75.589996,66.001427,1849000
2013-03-22,75.639999,76.25,75.440002,76.169998,66.507851,1740400
2013-03-25,76.419998,76.949997,75.940002,76.18,66.516602,2114800
2013-03-26,76.349998,77.199997,76.279999,77.169998,67.381012,2982100
2013-03-27,76.790001,77.349998,76.75,76.879997,67.127785,2254200
2013-03-28,77.010002,77.790001,76.980003,77.68,67.826324,1691700
2013-04-01,77.610001,77.68,77.239998,77.480003,67.651688,995100
2013-04-02,77.699997,78.220001,77.68,78.160004,68.24543,1373600
2013-04-03,79.07,79.25,78.18,78.32,68.385124,2078200
2013-04-04,78.510002,79.410004,78.410004,79.230003,69.179703,1884800
2013-04-05,78.519997,79.629997,78.519997,79.540001,69.450363,1642000
2013-04-08,79.449997,79.970001,78.769997,79.940002,69.799644,1465000
2013-04-09,79.790001,79.949997,79.129997,79.190002,69.144768,1379700
2013-04-10,79.220001,80.07,79.220001,79.860001,69.729782,1324500
2013-04-11,80.0,80.25,79.559998,79.839996,69.712303,1729300
2013-04-12,79.699997,80.080002,79.169998,79.489998,69.406723,2308300
2013-04-15,79.389999,80.220001,78.940002,78.949997,68.935219,2043600
2013-04-16,79.129997,79.830002,78.699997,79.709999,69.598816,1455300
2013-04-17,79.5,79.529999,78.550003,79.019997,68.996323,1510500
2013-04-18,79.239998,79.489998,78.610001,78.849998,68.847885,1798000
2013-04-19,79.089996,80.120003,78.970001,80.080002,69.921875,1641100
2013-04-22,80.0,80.279999,79.43,79.910004,69.773438,1079100
2013-04-23,80.099998,80.440002,79.669998,80.110001,69.948074,1484100
2013-04-24,80.269997,80.980003,79.809998,80.559998,70.340996,1415300
2013-04-25,80.559998,80.809998,80.110001,80.440002,70.236221,1149100
2013-04-26,80.400002,80.879997,80.239998,80.540001,70.323532,921600
2013-04-29,80.720001,81.349998,80.230003,81.260002,70.952187,1229400
2013-04-30,82.029999,82.650002,81.580002,82.029999,71.624512,2122800
2013-05-01,81.650002,82.0,81.139999,81.330002,71.013313,1623900
2013-05-02,81.209999,81.860001,81.07,81.730003,71.362564,1139900
2013-05-03,82.050003,82.199997,81.529999,81.75,71.380013,1281500
2013-05-06,81.599998,81.839996,80.599998,80.599998,70.375916,1108300
2013-05-07,80.779999,81.720001,80.690002,81.720001,71.353828,1343000
2013-05-08,81.540001,81.879997,80.589996,80.940002,70.672791,1753700
2013-05-09,80.910004,81.099998,79.599998,79.839996,69.712303,1969000
2013-05-10,79.860001,80.07,79.220001,80.0,69.85202,1831600
2013-05-13,79.75,79.940002,79.239998,79.620003,69.520233,1279300
2013-05-14,79.720001,80.519997,79.419998,80.190002,70.017929,1202500
2013-05-15,80.25,81.709999,80.129997,81.160004,70.864876,1466600
2013-05-16,80.900002,81.199997,80.32,80.43,70.22747,1161300
2013-05-17,80.57,81.120003,80.279999,81.099998,70.812492,1335500
2013-05-20,81.010002,81.139999,79.970001,80.239998,70.061569,1330900
2013-05-21,80.260002,80.82,79.709999,80.489998,70.279861,1373100
2013-05-22,80.389999,81.150002,78.75,79.160004,69.118576,1804800
2013-05-23,78.620003,78.620003,76.5,78.220001,68.297821,2062200
2013-05-24,77.900002,78.0,76.879997,77.300003,67.494514,1837700
2013-05-28,77.580002,77.610001,76.599998,77.019997,67.250023,2045400
2013-05-29,76.620003,76.709999,74.860001,75.720001,66.114922,2521200
2013-05-30,75.559998,76.949997,75.120003,75.709999,66.687485,1962600
2013-05-31,75.410004,77.129997,75.330002,75.620003,66.6082,2571800
2013-06-03,75.660004,76.879997,74.779999,76.279999,67.189552,2191200
2013-06-04,76.139999,76.709999,75.989998,76.489998,67.374512,2280800
2013-06-05,76.25,76.360001,75.639999,75.989998,66.934113,1534400
2013-06-06,75.970001,77.389999,75.790001,77.389999,68.167267,2886600
2013-06-07,78.010002,78.830002,77.529999,78.800003,69.409233,3262100
2013-06-10,78.730003,79.400002,78.400002,78.68,69.303543,3210200
2013-06-11,78.099998,79.120003,77.870003,78.870003,69.470901,2856500
2013-06-12,79.25,79.440002,77.620003,77.75,68.484375,1696900
2013-06-13,77.860001,79.309998,77.589996,79.129997,69.699905,1692100
2013-06-14,79.18,80.330002,79.150002,79.730003,70.228416,2262800
2013-06-17,80.389999,80.959999,80.209999,80.660004,71.047562,2300900
2013-06-18,80.860001,81.699997,80.720001,81.589996,71.866737,1937000
2013-06-19,81.400002,81.779999,80.190002,80.190002,70.633575,1963500
2013-06-20,79.57,79.589996,77.199997,77.330002,68.11441,2516000
2013-06-21,77.949997,78.760002,76.910004,78.330002,68.995262,3173000
2013-06-24,77.839996,79.07,77.209999,78.379997,69.039284,1690800
2013-06-25,78.949997,79.370003,78.120003,79.0,69.585396,1619600
2013-06-26,79.599998,80.470001,79.510002,79.839996,70.325294,1668700
2013-06-27,80.220001,80.949997,79.919998,80.419998,70.836174,1250000
2013-06-28,81.459999,81.769997,80.18,81.480003,71.769867,2742600
2013-07-01,81.879997,81.949997,79.949997,80.230003,70.668823,2606900
2013-07-02,80.230003,81.0,80.019997,80.339996,70.765701,1984100
2013-07-03,79.93,80.419998,79.720001,80.120003,70.571938,697800
2013-07-05,80.169998,80.309998,79.040001,79.93,70.404572,1195000
2013-07-08,80.010002,81.099998,79.800003,80.660004,71.047562,1994900
2013-07-09,81.019997,81.68,80.650002,81.349998,71.65535,1562000
2013-07-10,81.18,81.93,80.860001,81.629997,71.901978,1046300
2013-07-11,82.279999,83.400002,82.260002,83.230003,73.31131,1735600
2013-07-12,83.199997,84.139999,82.800003,84.010002,73.998344,1446000
2013-07-15,83.720001,85.879997,83.660004,85.440002,75.257935,2053000
2013-07-16,85.510002,85.650002,84.470001,84.959999,74.835159,2631600
2013-07-17,85.449997,85.650002,84.610001,84.809998,74.703011,1768700
2013-07-18,85.059998,85.690002,84.830002,85.43,75.249123,1455500
2013-07-19,85.529999,85.82,84.879997,84.959999,74.835159,1818700
2013-07-22,85.029999,85.370003,84.800003,84.879997,74.764656,1240500
2013-07-23,85.029999,85.410004,84.620003,84.800003,74.694206,2579000
2013-07-24,84.760002,84.849998,83.639999,83.760002,73.778152,2184500
2013-07-25,83.610001,84.220001,83.580002,84.080002,74.060013,1821700
2013-07-26,83.25,84.010002,82.959999,83.949997,73.945503,1498500
2013-07-29,84.099998,85.690002,84.050003,84.790001,74.685394,2925900
2013-07-30,87.650002,87.650002,85.010002,86.480003,76.173988,2428400
2013-07-31,86.620003,87.120003,85.519997,86.610001,76.288498,2851200
2013-08-01,87.019997,88.389999,87.019997,88.290001,77.768303,2910600
2013-08-02,88.099998,88.190002,87.480003,87.940002,77.460014,1779600
2013-08-05,87.809998,87.809998,87.0,87.080002,76.702492,1237100
2013-08-06,87.209999,87.510002,86.68,86.82,76.473465,2129400
2013-08-07,87.150002,87.290001,86.410004,86.760002,76.420624,1758600
2013-08-08,86.839996,87.099998,86.370003,86.629997,76.306107,1463800
2013-08-09,86.559998,86.879997,85.940002,86.260002,75.980202,1133700
2013-08-12,86.0,86.139999,85.269997,85.589996,75.39006,945200
2013-08-13,85.739998,85.809998,84.970001,85.099998,74.958443,1024100
2013-08-14,84.93,85.230003,84.019997,84.419998,74.359497,1483100
2013-08-15,83.919998,83.919998,82.839996,83.0,73.108719,1465700
