Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,112.029999,112.269997,110.879997,111.220001,91.647621,4632400
2012-09-05,111.599998,111.730003,110.589996,110.769997,91.276794,4441200
2012-09-06,111.57,113.440002,111.57,113.029999,93.139084,5531500
2012-09-07,112.970001,114.0,112.739998,114.0,93.938408,5057300
2012-09-10,114.199997,114.540001,113.599998,113.959999,93.905441,5212400
2012-09-11,114.07,114.75,114.0,114.18,94.086731,4758800
2012-09-12,114.230003,114.739998,114.029999,114.480003,94.333908,4420700
2012-09-13,114.730003,116.970001,114.120003,116.559998,96.047897,7737700
2012-09-14,116.93,118.220001,116.480003,117.25,96.616455,8978300
2012-09-17,117.169998,118.5,116.889999,117.139999,96.52581,7409700
2012-09-18,116.989998,117.650002,116.589996,116.970001,96.385742,5100100
2012-09-19,117.089996,117.18,115.830002,116.599998,96.080841,5978000
2012-09-20,116.139999,118.169998,115.5,117.849998,97.110878,7286200
2012-09-21,118.529999,118.529999,117.470001,117.800003,97.069695,10280700
2012-09-24,117.550003,118.489998,117.459999,117.779999,97.053185,6808800
2012-09-25,118.18,118.5,116.529999,116.93,96.352783,7565400
2012-09-26,116.82,117.0,116.150002,116.300003,95.833633,5586700
2012-09-27,116.779999,117.400002,116.519997,117.199997,96.575249,5482200
2012-09-28,116.879997,116.889999,116.150002,116.559998,96.047897,5626800
2012-10-01,116.919998,118.25,116.870003,117.25,96.616455,4914900
2012-10-02,117.650002,118.080002,116.919998,117.959999,97.201523,6012400
2012-10-03,117.650002,117.739998,116.050003,116.139999,95.701805,7362500
2012-10-04,116.639999,117.470001,116.470001,117.150002,96.53405,5425700
2012-10-05,117.419998,118.25,117.120003,117.5,96.822479,4507900
2012-10-08,117.190002,117.870003,116.949997,117.620003,96.921349,3434900
2012-10-09,117.519997,118.379997,117.349998,117.360001,96.707085,5983500
2012-10-10,114.639999,115.050003,112.010002,112.449997,92.661179,15959000
2012-10-11,113.370003,114.220001,113.059998,113.059998,93.163803,7279900
2012-10-12,113.080002,113.290001,111.610001,112.07,92.34803,5915800
2012-10-15,112.160004,113.040001,111.099998,112.82,92.966049,5775100
2012-10-16,113.480003,114.410004,113.32,114.089996,94.012535,4793300
2012-10-17,114.360001,115.360001,114.360001,115.18,94.910736,5218200
2012-10-18,114.550003,115.029999,114.370003,114.650002,94.473991,6166900
2012-10-19,114.900002,114.989998,113.110001,113.379997,93.427505,7160000
2012-10-22,113.610001,113.699997,111.730003,112.739998,92.900131,4811900
2012-10-23,111.580002,111.580002,109.099998,109.379997,90.131416,8011000
2012-10-24,109.419998,110.489998,109.029999,109.709999,90.403351,5087900
2012-10-25,110.629997,110.970001,109.650002,110.959999,91.433357,4888600
2012-10-26,110.669998,111.690002,110.580002,111.18,91.614647,4777600
2012-10-31,111.93,111.940002,109.25,110.239998,90.840065,5958500
2012-11-01,110.019997,111.690002,109.889999,111.459999,91.845383,6480500
2012-11-02,110.699997,111.209999,107.57,108.370003,89.299149,8375300
2012-11-05,107.739998,109.339996,107.739998,109.190002,89.974861,4058300
2012-11-06,109.650002,110.690002,109.25,110.360001,90.938957,5379400
2012-11-07,109.239998,109.300003,106.779999,107.510002,88.5905,7627300
2012-11-08,107.230003,107.669998,105.870003,105.870003,87.239113,6208900
2012-11-09,105.260002,106.690002,105.080002,105.839996,87.214371,5835100
2012-11-12,106.449997,106.519997,105.489998,105.93,87.288551,4001800
2012-11-13,105.370003,106.449997,105.199997,105.279999,86.75293,4834200
2012-11-14,104.989998,105.010002,102.220001,102.5,85.190422,8609400
2012-11-15,101.989998,103.470001,100.660004,101.620003,84.459023,9774300
2012-11-16,101.559998,102.489998,101.0,102.400002,85.1073,8242400
2012-11-19,103.669998,104.349998,103.139999,104.349998,86.727997,6850900
2012-11-20,104.010002,104.120003,102.919998,103.559998,86.071381,5283800
2012-11-21,103.949997,104.120003,103.410004,104.099998,86.520218,3656400
2012-11-23,104.870003,105.470001,104.459999,105.470001,87.658852,2776400
2012-11-26,104.75,104.989998,104.25,104.989998,87.259918,4354100
2012-11-27,105.0,105.160004,103.199997,103.379997,85.921799,6612400
2012-11-28,102.980003,105.620003,102.760002,105.580002,87.750267,7024200
2012-11-29,105.889999,106.690002,105.379997,105.790001,87.92482,5756200
2012-11-30,106.099998,106.370003,105.269997,105.690002,87.841705,6676400
2012-12-03,106.0,106.07,104.379997,104.660004,86.985634,5736400
2012-12-04,104.400002,105.089996,103.940002,103.959999,86.403862,6665100
2012-12-05,104.379997,105.809998,104.0,105.169998,87.409515,6430800
2012-12-06,105.489998,106.5,105.290001,106.449997,88.473351,7392300
2012-12-07,106.730003,107.0,106.139999,106.989998,88.92215,4947300
2012-12-10,107.099998,107.690002,106.470001,106.959999,88.89724,5512100
2012-12-11,107.290001,108.230003,107.150002,107.739998,89.545502,5922700
2012-12-12,108.169998,109.18,107.93,108.080002,89.828102,5968200
2012-12-13,108.540001,108.540001,107.459999,107.910004,89.686798,4909800
2012-12-14,107.610001,108.389999,107.400002,107.82,89.612,5889300
2012-12-17,107.970001,108.839996,107.940002,108.68,90.326759,6097100
2012-12-18,108.540001,110.400002,108.32,110.099998,91.506958,7102700
2012-12-19,110.470001,111.110001,109.889999,109.910004,91.349052,7623200
2012-12-20,110.0,110.669998,109.650002,110.379997,91.739677,5873900
2012-12-21,109.57,110.300003,108.559998,109.709999,91.182823,15611700
2012-12-24,109.300003,109.389999,108.480003,108.629997,90.285202,2284400
2012-12-26,109.099998,109.269997,108.209999,108.459999,90.143936,4094300
2012-12-27,108.459999,108.860001,107.269997,108.519997,90.193794,5525700
2012-12-28,107.68,107.779999,106.300003,106.449997,88.473351,5277100
2012-12-31,105.75,108.230003,105.75,108.139999,89.877975,6554000
2013-01-02,110.269997,110.419998,108.739998,110.389999,91.747993,6144100
2013-01-03,110.139999,110.919998,109.510002,109.919998,91.357376,6817000
2013-01-04,109.989998,110.620003,109.900002,110.5,91.839394,4414500
2013-01-07,110.019997,110.089996,109.190002,109.75,91.216057,4861000
2013-01-08,109.480003,109.690002,109.099998,109.260002,90.808807,6325400
2013-01-09,109.720001,110.080002,109.199997,109.540001,91.041534,4558600
2013-01-10,110.190002,110.760002,110.089996,110.470001,91.814461,5276400
2013-01-11,111.199997,112.080002,110.800003,111.730003,92.86171,5456300
2013-01-14,111.379997,112.949997,111.349998,112.849998,93.792542,6373900
2013-01-15,112.260002,113.470001,112.150002,113.440002,94.282936,5637600
2013-01-16,113.309998,114.330002,113.169998,113.970001,94.723419,6148500
2013-01-17,114.730003,115.860001,114.589996,114.739998,95.363396,6966000
2013-01-18,115.230003,115.239998,114.059998,115.239998,95.778931,8538000
2013-01-22,115.110001,115.940002,114.529999,115.910004,96.335815,5398000
2013-01-23,115.349998,115.900002,114.93,115.010002,95.587791,5031800
2013-01-24,115.489998,116.370003,115.279999,115.5,95.995056,4895800
2013-01-25,115.519997,116.379997,115.150002,116.199997,96.576828,4745400
2013-01-28,116.559998,116.580002,115.410004,116.040001,96.443855,4520500
2013-01-29,116.279999,117.400002,116.25,117.209999,97.41626,4370100
2013-01-30,117.07,117.5,116.260002,116.449997,96.784599,5168200
2013-01-31,116.220001,116.900002,115.150002,115.150002,95.70417,7777900
2013-02-01,115.839996,116.690002,115.050003,116.5,96.826187,6415900
2013-02-04,115.019997,115.889999,114.290001,115.199997,95.745712,6397600
2013-02-05,115.739998,116.379997,115.510002,115.809998,96.252686,5067800
2013-02-06,115.43,115.919998,114.849998,115.910004,96.335815,4459800
2013-02-07,115.989998,116.0,114.330002,115.019997,95.596085,5423900
2013-02-08,114.93,115.779999,114.900002,115.639999,96.111389,4457200
2013-02-11,115.68,115.839996,115.010002,115.639999,96.111389,3766300
2013-02-12,115.720001,116.839996,115.510002,116.5,96.826187,4530600
2013-02-13,115.43,115.839996,114.910004,115.529999,96.76754,4111000
2013-02-14,115.160004,116.260002,115.07,115.709999,96.918312,5226400
2013-02-15,115.5,115.699997,114.029999,114.959999,96.290123,6353200
2013-02-19,115.190002,116.260002,115.190002,115.919998,97.094215,5023300
2013-02-20,115.93,116.099998,114.839996,114.989998,96.315247,5447000
2013-02-21,114.790001,115.300003,114.089996,114.989998,96.315247,4795100
2013-02-22,115.510002,116.230003,114.82,115.959999,97.127693,5207200
2013-02-25,116.5,117.339996,113.5,113.540001,95.100723,7522800
2013-02-26,114.470001,115.169998,113.75,114.959999,96.290123,6113100
2013-02-27,114.709999,116.949997,114.709999,116.650002,97.705627,4540600
2013-02-28,116.57,117.889999,116.349998,117.150002,98.124443,5953600
2013-03-01,116.730003,117.239998,115.949997,116.900002,97.915039,5570300
2013-03-04,116.779999,117.809998,116.080002,117.489998,98.40921,5046700
2013-03-05,117.970001,118.25,117.669998,117.93,98.777771,6356000
2013-03-06,118.300003,118.779999,118.029999,118.470001,99.23008,5362200
2013-03-07,118.620003,118.889999,118.209999,118.559998,99.30545,4378700
2013-03-08,118.949997,119.110001,117.989998,118.57,99.313828,4992000
